anime_id,title_english,type,episodes,rating,rank,popularity,members,source,duration,genre,studio,year
48343,Catch! Teenieping: Fairies of Emotion,TV,52.0,6.32,8231.0,16000,668,Original,11 min per ep,Fantasy,SAMG Entertainment,2020
888,Candidate for Goddesses,TV,12.0,6.32,8255.0,4866,23724,Manga,24 min per ep,"Action, Sci-Fi",Xebec,2000
2277,Magical Play,ONA,24.0,6.32,8252.0,8823,5374,Original,5 min per ep,"Adventure, Comedy, Fantasy",AIC,2001
1607,Venus Versus Virus,TV,12.0,6.32,8222.0,4297,31289,Manga,24 min per ep,"Drama, Romance, Supernatural",Studio Hibari,2007
1159,Geobreeders: Breakthrough,OVA,4.0,6.32,8239.0,11043,2710,Manga,25 min per ep,"Adventure, Comedy, Sci-Fi",Chaos Project,2000
36037,Senran Kagura: Shinovi Master,TV,12.0,6.32,8216.0,3444,48264,Game,23 min per ep,"Action, Comedy, Ecchi",TNK,2018
58975,Whisper Me a Love Song Recaps,TV Special,2.0,6.31,8293.0,14244,1071,Manga,23 min per ep,Girls Love,"Yokohama Animation Laboratory, Cloud Hearts",2024
51219,My One-Hit Kill Sister,TV,12.0,6.31,8266.0,2011,118563,Manga,23 min per ep,"Comedy, Fantasy",Gekkou,2023
36397,Frankenstein Family,ONA,12.0,6.31,8298.0,3406,49296,Web manga,16 min per ep,"Sci-Fi, Slice of Life",Big Firebird Culture,2018
37245,Gundam Build Divers,TV,25.0,6.31,8327.0,4172,33648,Original,24 min per ep,"Action, Sci-Fi",Sunrise,2018
35650,A Portrait of Jianghu: Mourning Toast,ONA,40.0,6.31,8328.0,13609,1261,Original,20 min per ep,"Adventure, Fantasy, Romance",Rocen,2016
10832,La croisée dans un labyrinthe étranger: Yune & Alice,Special,7.0,6.31,8329.0,9017,5072,Manga,2 min per ep,Slice of Life,Satelight,2011
31804,Kumamiko: Girl Meets Bear,TV,12.0,6.31,8279.0,2626,78559,Manga,24 min per ep,Comedy,"Kinema Citrus, EMT Squared",2016
26443,Triage X,TV,10.0,6.31,8309.0,1482,173287,Manga,23 min per ep,"Action, Adventure, Ecchi",Xebec,2015
6500,The Qwaser of Stigmata,TV,24.0,6.31,8296.0,758,342885,Manga,24 min per ep,"Action, Ecchi",Hoods Entertainment,2010
6919,X-Men,TV,12.0,6.31,8310.0,4473,28939,Other,23 min per ep,"Action, Drama",Madhouse,2011
6472,Scary High School Rumors,TV,35.0,6.31,8320.0,10952,2789,Unknown,5 min per ep,Horror,Group TAC,1994
3873,Honey Honey's Wonderful Adventures,TV,29.0,6.31,8330.0,12848,1564,Manga,24 min per ep,Adventure,Toei Animation,1981
3619,Nanako SOS,TV,39.0,6.31,8283.0,10668,3028,Manga,23 min per ep,"Comedy, Romance",Kokusai Eigasha,1983
1083,Human Crossing,TV,13.0,6.31,8284.0,9352,4530,Manga,24 min per ep,Drama,A.C.G.T.,2003
48466,AMAIM Warrior at the Borderline,TV,13.0,6.31,8281.0,4061,35357,Original,24 min per ep,"Action, Sci-Fi",Sunrise Beyond,2021
1048,SoulTaker,TV,13.0,6.31,8304.0,4481,28735,Original,25 min per ep,"Horror, Supernatural",Tatsunoko Production,2001
864,Mobile Suit Gundam SEED MSV Astray,OVA,2.0,6.31,8273.0,5974,14028,Original,5 min per ep,Sci-Fi,Sunrise,2004
2789,Battle B-Daman,TV,52.0,6.31,8319.0,5887,14568,Manga,22 min per ep,"Adventure, Fantasy",Nippon Animation,2004
614,Madam is a Magical Girl,TV,13.0,6.31,8287.0,6546,11169,Original,24 min per ep,Romance,J.C.Staff,2005
382,Step Up Love Story,OVA,4.0,6.31,8321.0,3889,38834,Manga,27 min per ep,"Comedy, Romance, Ecchi",Chaos Project,2002
3571,Speed Racer X,TV,34.0,6.31,8283.0,9106,4921,Manga,25 min per ep,Adventure,Tatsunoko Production,1997
39736,Almanac Master,ONA,16.0,6.3,8368.0,9786,3961,Novel,23 min per ep,"Action, Mystery, Supernatural",B.CMAY PICTURES,2020
30485,ChäoS;Child,TV,12.0,6.3,8347.0,1771,137967,Visual novel,23 min per ep,"Mystery, Sci-Fi, Supernatural, Suspense",SILVER LINK.,2017
34565,Chronos Ruler,TV,13.0,6.3,8360.0,2800,70594,Manga,24 min per ep,"Action, Supernatural",Project No.9,2017
5600,Adventures of Little El Cid,TV,26.0,6.3,8370.0,14635,960,Original,25 min per ep,Adventure,Nippon Animation,1984
47391,Seven Knights Revolution: Hero Successor,TV,12.0,6.3,8383.0,3024,61558,Game,23 min per ep,"Action, Adventure, Fantasy","LIDENFILMS, domerica",2021
4427,Fight!! Ramenman,TV,35.0,6.3,8386.0,11985,2057,Manga,23 min per ep,"Action, Adventure",Toei Animation,1988
4049,Pandalian,TV,26.0,6.3,8371.0,13750,1214,Unknown,25 min per ep,"Adventure, Comedy, Fantasy",Planet,2005
3812,Dream Star Button Nose,TV,26.0,6.3,8401.0,13446,1318,Original,25 min per ep,Adventure,Topcraft,1985
3723,The Adventures of the Little Koala,TV,26.0,6.3,8364.0,14232,1073,Original,25 min per ep,Comedy,Topcraft,1984
48644,Rumble Garanndoll,TV,12.0,6.3,8356.0,4952,22809,Original,23 min per ep,"Action, Comedy, Sci-Fi",Lerche,2021
910,Himawari!,TV,13.0,6.3,8358.0,4714,25636,Original,24 min per ep,"Adventure, Comedy",Arms,2006
2881,Silent Service,OVA,3.0,6.3,8346.0,10732,2971,Manga,30 min per ep,"Action, Drama",Sunrise,1995
14237,Busou Shinki: Armored War Goddess,TV,12.0,6.3,8343.0,3850,39561,Other,24 min per ep,"Action, Sci-Fi, Slice of Life",8bit,2012
470,My Wife is a High School Girl,TV,13.0,6.3,8375.0,4369,30262,Manga,24 min per ep,"Comedy, Romance, Ecchi",Madhouse,2005
33047,Fate/Extra: Last Encore,TV,10.0,6.3,8353.0,1147,230277,Game,24 min per ep,"Action, Fantasy",Shaft,2018
10390,".hack//Quantum: Go, Our Chim Chims!!",Special,3.0,6.3,8331.0,7231,8775,Original,3 min per ep,Comedy,Kinema Citrus,2011
1598,Casshan: Robot Hunter,OVA,4.0,6.3,8346.0,6895,9908,Unknown,27 min per ep,"Adventure, Sci-Fi",Tatsunoko Production,1993
1460,Tekkaman Blade II,OVA,6.0,6.3,8391.0,8914,5205,Original,30 min per ep,"Action, Adventure, Drama, Sci-Fi",Tatsunoko Production,1994
9806,Qin's Moon: Hundred Steps Flying Sword,TV,10.0,6.3,8383.0,9839,3909,Novel,22 min per ep,"Action, Fantasy",Sparkly Key Animation Studio,2007
31338,Hundred,TV,12.0,6.3,8358.0,657,388326,Light novel,24 min per ep,"Action, Romance, Sci-Fi, Ecchi",Production IMS,2016
25283,Sky Wizards Academy,TV,12.0,6.3,8364.0,988,267764,Light novel,23 min per ep,"Action, Drama, Fantasy",Diomedéa,2015
57759,Kay's Daily Doodles Specials,ONA,2.0,6.29,8415.0,15381,776,Game,1 min per ep,Slice of Life,"Gravity Well, Windy Studio",2022
55738,Monster Diner,ONA,12.0,6.29,8439.0,15894,682,Original,6 min per ep,"Comedy, Gourmet",Shykeumo Animation Studio,2023
10073,The Qwaser of Stigmata II,TV,12.0,6.29,8405.0,1727,142711,Manga,24 min per ep,"Action, Ecchi",Hoods Entertainment,2011
7079,Okamikakushi: Masque of the Wolf,TV,12.0,6.29,8463.0,2695,75371,Visual novel,24 min per ep,"Horror, Mystery, Supernatural, Suspense",AIC,2010
29035,Robot Girls Z Plus,ONA,6.0,6.29,8467.0,7593,7736,Original,8 min per ep,Comedy,Toei Animation,2015
38328,Azur Lane the Animation,TV,12.0,6.29,8425.0,1428,180085,Game,23 min per ep,"Action, Sci-Fi",Bibury Animation Studios,2019
34893,Ancien and the Magic Tablet: Another Story,ONA,2.0,6.29,8421.0,10077,3602,Original,12 min per ep,"Drama, Fantasy",Signal.MD,2017
34550,The Laughing Salesman,TV,12.0,6.29,8415.0,5221,19954,Manga,23 min per ep,"Comedy, Drama",Shin-Ei Animation,2017
39654,THE IDOLM@STER CINDERELLA GIRLS Theater (Web) 4th Season,ONA,7.0,6.29,8427.0,10631,3059,4-koma manga,1 min per ep,"Comedy, Slice of Life","Gathering, Lesprit",2019
8786,General Inakappe,TV,104.0,6.29,8445.0,13581,1271,Manga,24 min per ep,"Comedy, Sports",Tatsunoko Production,1970
3822,"Laura, Girl of the Prairies",TV,26.0,6.29,8410.0,13092,1454,Other,24 min per ep,Adventure,Nippon Animation,1975
3676,Machine Robo: Revenge of Cronos,TV,47.0,6.29,8452.0,10950,2789,Original,24 min per ep,"Action, Sci-Fi",Ashi Productions,1986
48415,The Greatest Demon Lord Is Reborn as a Typical Nobody,TV,12.0,6.29,8407.0,825,317406,Light novel,24 min per ep,"Action, Fantasy","SILVER LINK., Blade",2022
374,All Purpose Cultural Cat Girl Nuku Nuku Dash!,OVA,12.0,6.29,8426.0,8068,6679,Manga,24 min per ep,"Action, Comedy, Romance, Sci-Fi, Ecchi",Ashi Productions,1998
1849,Lord of Lords Ryu Knight: Adeu's Legend,OVA,13.0,6.29,8442.0,11894,2111,Original,25 min per ep,"Action, Adventure, Fantasy",Sunrise,1994
1537,Ryu the Primitive Boy,TV,22.0,6.29,8438.0,10660,3034,Manga,25 min per ep,"Action, Adventure, Sci-Fi",Toei Animation,1971
50583,Butareba -The Story of a Man Who Turned into a Pig-,TV,12.0,6.29,8428.0,3486,47194,Light novel,24 min per ep,"Adventure, Fantasy",Project No.9,2023
58216,Ubel Blatt,TV,12.0,6.28,8503.0,3139,57167,Manga,23 min per ep,"Action, Adventure, Fantasy","Satelight, Staple Entertainment",2025
54075,Rent-a-Girlfriend Season 2: Kanokari Call,Special,24.0,6.28,8469.0,9986,3731,Manga,50 sec per ep,"Comedy, Romance",TMS Entertainment,2022
34670,Monster Strike the Anime 2nd Season,ONA,23.0,6.28,8480.0,7566,7812,Game,11 min per ep,"Action, Fantasy","SANZIGEN, XFLAG Pictures, Yokohama Animation Laboratory",2017
31631,Monster Hunter Stories: Ride On,TV,75.0,6.28,8479.0,5648,16298,Game,24 min per ep,Fantasy,David Production,2016
38268,Operation Han-Gyaku-Sei Million Arthur 2nd Season,TV,13.0,6.28,8523.0,5075,21513,Game,23 min per ep,"Action, Comedy, Fantasy",J.C.Staff,2019
36544,Black and White Warriors,ONA,12.0,6.28,8525.0,9496,4321,Manga,15 min per ep,"Action, Comedy, Supernatural",Wawayu Animation,2017
33737,Megaton Musashi,TV,13.0,6.28,8477.0,5562,16963,Mixed media,25 min per ep,"Action, Sci-Fi",OLM,2021
33836,Seiren,TV,12.0,6.28,8489.0,1046,250687,Original,24 min per ep,Romance,"Studio Gokumi, AXsiZ",2017
7568,Umineko: When They Cry Specials,Special,26.0,6.28,8497.0,5555,17006,Visual novel,1 min per ep,Comedy,Studio Deen,2009
5292,Getter Robo Go,TV,50.0,6.28,8521.0,10419,3256,Manga,24 min per ep,"Action, Adventure",Toei Animation,1991
4975,ChäoS;HEAd,TV,12.0,6.28,8508.0,898,293597,Visual novel,27 min per ep,"Mystery, Sci-Fi, Supernatural, Suspense",Madhouse,2008
1262,Super Dimensional Fortress Macross II: Lovers Again,OVA,6.0,6.28,8475.0,5903,14449,Original,24 min per ep,"Action, Adventure, Sci-Fi","AIC, ONIRO",1992
3869,Coji-Coji,TV,100.0,6.28,8488.0,14664,953,Manga,24 min per ep,"Comedy, Fantasy",Nippon Animation,1997
17681,Leviathan: The Last Defense,TV,13.0,6.28,8501.0,4398,29890,Game,20 min per ep,"Comedy, Fantasy",Gonzo,2013
3035,Sonic Soldier Borgman,TV,35.0,6.28,8511.0,9546,4251,Other,24 min per ep,"Action, Sci-Fi",Ashi Productions,1988
16347,Usavich V,TV,13.0,6.28,8498.0,11228,2571,Original,1 min per ep,Comedy,Kanaban Graphics,2012
2718,Triton of the Sea,TV,27.0,6.27,8578.0,10907,2833,Manga,23 min per ep,"Adventure, Fantasy",Animation Staff Room,1972
295,Misaki Chronicle: Divergence Eve,TV,13.0,6.28,8511.0,7334,8496,Original,24 min per ep,"Adventure, Drama, Sci-Fi",Radix,2004
1671,Starship Girl Yamamoto Yohko II,OVA,3.0,6.28,8491.0,10572,3113,Novel,30 min per ep,"Action, Adventure, Sci-Fi",J.C.Staff,1997
50406,Carp Reborn 3rd Season,ONA,16.0,6.28,8498.0,12069,2008,Novel,19 min per ep,"Action, Adventure, Fantasy",CG Year,2022
9935,The Magic of Chocolate,OVA,13.0,6.28,8509.0,6998,9541,Manga,13 min per ep,"Drama, Supernatural",SynergySP,2011
41899,The Hidden Dungeon Only I Can Enter,TV,12.0,6.28,8483.0,596,419187,Light novel,24 min per ep,"Action, Adventure, Fantasy, Ecchi",Okuruto Noboru,2021
55996,Love Is Indivisible by Twins,TV,12.0,6.27,8552.0,2938,64943,Light novel,23 min per ep,"Comedy, Romance",ROLL2,2024
34403,My First Girlfriend is a Gal,TV,10.0,6.27,8546.0,417,576446,Manga,23 min per ep,"Comedy, Romance, Ecchi",NAZ,2017
39282,Beyblade Burst Rise,TV,52.0,6.27,8532.0,6336,12040,Manga,14 min per ep,"Action, Adventure, Sci-Fi",OLM,2019
6437,Girl Who Leapt Through Space Picture Drama,Special,9.0,6.27,8568.0,11321,2501,Original,3 min per ep,"Adventure, Comedy, Sci-Fi",Sunrise,2009
43779,When I Woke Up I Became a Bagel Girl,ONA,15.0,6.27,8540.0,5951,14126,Web manga,12 min per ep,"Comedy, Romance, Ecchi",Studio Animal,2019
23341,The Irregular at Magic High School: Get to Know Magic Studies!,ONA,6.0,6.27,8579.0,4530,28085,Light novel,3 min per ep,Comedy,Madhouse,2014
5129,Zentrix,TV,26.0,6.27,8551.0,13402,1333,Original,25 min per ep,"Adventure, Sci-Fi",Imagi,2003
6979,Blessing of the Campanella,TV,12.0,6.27,8567.0,4189,33399,Visual novel,24 min per ep,"Adventure, Fantasy",AIC,2010
18639,Lagrange: The Flower of Rin-ne Season 2 Specials,Special,6.0,6.27,8563.0,10035,3662,Original,2 min per ep,Comedy,Xebec,2012
2823,Barbapapa,TV,45.0,6.27,8532.0,10559,3123,Picture book,5 min per ep,"Comedy, Fantasy",Topcraft,1974
555,Steel Angel Kurumi 2,TV,12.0,6.27,8554.0,6134,12995,Original,15 min per ep,"Comedy, Girls Love, Sci-Fi",OLM,2001
15119,Senran Kagura: Ninja Flash,TV,12.0,6.27,8565.0,1726,142836,Game,24 min per ep,"Action, Comedy, Ecchi",Artland,2013
38830,The 8th Son? Are You Kidding Me?,TV,12.0,6.27,8545.0,1011,261413,Light novel,23 min per ep,"Action, Fantasy","SynergySP, Shin-Ei Animation",2020
60377,The Dinner Table Detective,TV,12.0,6.26,8632.0,5014,22112,Novel,22 min per ep,"Comedy, Mystery",Madhouse,2025
51863,The Strongest Male Hero Ever,ONA,48.0,6.26,8583.0,13961,1144,Unknown,8 min per ep,"Action, Fantasy",Ruo Hong Culture,2022
8538,The Best!! Extremely Cool Student Council President Second Collection,TV,51.0,6.26,8607.0,10165,3512,Manga,24 min per ep,"Comedy, Romance",Shogakukan Music & Digital Entertainment,2010
31091,Komori-san Can't Decline!,TV,12.0,6.26,8624.0,2576,81154,4-koma manga,2 min per ep,Comedy,Artland,2015
50869,Gods' Game We Play,TV,13.0,6.26,8615.0,2348,93830,Light novel,23 min per ep,"Fantasy, Suspense",LIDENFILMS,2024
35434,Convenience Store Boy Friends,TV,12.0,6.26,8624.0,2201,103615,Mixed media,24 min per ep,Romance,Pierrot,2017
34337,Ikemen Sengoku: Bromances Across Time,TV,12.0,6.26,8610.0,7076,9288,Game,3 min per ep,Romance,"TMS Entertainment, Jinnis Animation Studios",2017
30455,KanColle Season 2: Let's Meet at Sea,TV,8.0,6.26,8618.0,3231,54183,Game,23 min per ep,"Action, Sci-Fi",ENGI,2022
3637,Adventure Hero Pluster World,TV,52.0,6.26,8598.0,13632,1257,Original,24 min per ep,"Action, Adventure, Sci-Fi","Actas, Brain's Base",2003
3099,Wild Knights Gulkeeva,TV,26.0,6.26,8614.0,10842,2880,Original,23 min per ep,"Action, Fantasy",Sunrise,1995
3061,Kishin Corps,OVA,7.0,6.26,8620.0,10520,3154,Novel,33 min per ep,"Adventure, Sci-Fi",AIC,1993
48981,Magical Destroyers,TV,12.0,6.26,8627.0,2585,80682,Original,23 min per ep,"Action, Suspense",Bibury Animation Studios,2023
1701,My Dear Marie,OVA,3.0,6.26,8597.0,8326,6173,Manga,28 min per ep,"Comedy, Romance, Sci-Fi, Ecchi",Pierrot,1996
12967,La storia della Arcana Famiglia,TV,12.0,6.26,8594.0,1217,215841,Visual novel,24 min per ep,"Action, Fantasy, Romance",J.C.Staff,2012
159,The Melody of Oblivion,TV,24.0,6.26,8600.0,5206,20023,Manga,23 min per ep,"Action, Adventure, Fantasy, Horror, Sci-Fi",J.C.Staff,2004
1346,AD Police Files,OVA,3.0,6.26,8590.0,5148,20688,Original,27 min per ep,"Action, Adventure, Horror, Mystery, Sci-Fi, Suspense","AIC, Artmic",1990
1314,DT Eightron,TV,26.0,6.26,8603.0,10676,3021,Original,25 min per ep,"Action, Sci-Fi",Sunrise,1998
10330,Bakugan: Mechtanium Surge,ONA,46.0,6.25,8665.0,3458,47848,Original,24 min per ep,"Action, Adventure, Fantasy",TMS Entertainment,2018
31540,Sekko Boys,TV,12.0,6.25,8649.0,3210,54883,Original,7 min per ep,Comedy,LIDENFILMS,2016
33377,Trickster,TV,24.0,6.25,8662.0,1993,119507,Original,23 min per ep,"Drama, Mystery, Sci-Fi","TMS Entertainment, Shin-Ei Animation",2016
32023,BBK/BRNK,TV,12.0,6.25,8671.0,2722,74053,Original,24 min per ep,"Action, Drama, Sci-Fi",SANZIGEN,2016
6397,Song of the Ladybug,TV,104.0,6.25,8658.0,13366,1349,Manga,25 min per ep,"Adventure, Slice of Life",Tatsunoko Production,1974
5088,Dr. Fabre is a Detective,TV,26.0,6.25,8670.0,13261,1386,Book,25 min per ep,Mystery,E&G Films,2000
3864,Fist of the Blue Sky Specials,Special,4.0,6.25,8657.0,10808,2913,Manga,30 min per ep,Action,APPP,2007
3194,Saban's Adventures of the Little Mermaid,TV,26.0,6.25,8642.0,12233,1914,Unknown,22 min per ep,"Drama, Fantasy, Romance",Telescreen,1991
3132,Christopher Columbus,TV,26.0,6.25,8667.0,12966,1508,Other,25 min per ep,Adventure,Nippon Animation,1992
56062,Why Does Nobody Remember Me in This World?,TV,12.0,6.24,8714.0,1940,123207,Light novel,23 min per ep,"Action, Fantasy, Sci-Fi",Project No.9,2024
34502,Inazma Delivery,TV,10.0,6.24,8692.0,12734,1618,Original,2 min per ep,"Action, Comedy, Sci-Fi",Kanaban Graphics,2016
23579,Age 12,OVA,8.0,6.24,8677.0,5881,14632,Manga,11 min per ep,Romance,"SynergySP, Ascension",2014
3075,The Flying House,TV,52.0,6.24,8736.0,12442,1781,Original,24 min per ep,"Adventure, Sci-Fi",Tatsunoko Production,1982
2809,Temple the Balloonist,TV,26.0,6.24,8685.0,15349,782,Original,25 min per ep,"Adventure, Comedy",Tatsunoko Production,1977
49208,Black and White Warriors 3,ONA,12.0,6.24,8688.0,11286,2527,Manga,18 min per ep,"Comedy, Supernatural",Wawayu Animation,2021
13177,Little Charo,TV,50.0,6.24,8702.0,15064,851,Original,5 min per ep,Slice of Life,Spooky graphic,2008
50696,One Piece: Barto's Secret Room,TV Special,4.0,6.24,8718.0,5886,14568,Manga,23 min per ep,"Action, Adventure, Fantasy",Toei Animation,2021
42627,Peach Boy Riverside,TV,12.0,6.24,8720.0,1339,194785,Manga,23 min per ep,"Action, Adventure, Fantasy",Asahi Production,2021
51,Angel Sanctuary,OVA,3.0,6.24,8734.0,3341,51247,Manga,29 min per ep,"Action, Drama, Romance, Supernatural",HAL Film Maker,2000
48455,Beyblade Burst QuadDrive,ONA,52.0,6.24,8682.0,8795,5415,Manga,12 min per ep,"Action, Adventure, Comedy, Mystery",OLM,2021
56927,Mysterious Treasures,ONA,12.0,6.23,8741.0,16377,612,Web novel,20 min per ep,"Adventure, Fantasy",Dancing CG Studio,2023
52273,Saint Seiya: Knights of the Zodiac - Battle for Sanctuary,ONA,12.0,6.23,8738.0,9923,3812,Manga,23 min per ep,"Action, Adventure, Fantasy, Sci-Fi",Toei Animation,2022
9598,Haiyoru! Nyaruani: Remember My Mr. Lovecraft,TV,11.0,6.23,8769.0,4382,30118,Light novel,4 min per ep,"Comedy, Sci-Fi",DLE,2010
7004,Calimero (1992),TV,52.0,6.23,8743.0,11011,2740,Other,21 min per ep,Comedy,Toei Animation,1992
44274,PuraOra! PRIDE OF ORANGE,TV,12.0,6.23,8788.0,4474,28887,Mixed media,23 min per ep,Sports,C2C,2021
20539,The Nameko Families,OVA,13.0,6.23,8783.0,14005,1136,Game,5 min per ep,"Comedy, Slice of Life",drop,2013
3913,Ogre Slayer,OVA,4.0,6.23,8787.0,9824,3925,Manga,29 min per ep,"Action, Horror, Supernatural",Pastel,1994
1865,Mina,TV,11.0,6.23,8766.0,7050,9361,Other,23 min per ep,"Action, Comedy, Sci-Fi, Ecchi",Gonzo,2007
47161,The Strongest Sage with the Weakest Crest,TV,12.0,6.23,8742.0,940,279397,Light novel,23 min per ep,"Action, Adventure, Fantasy",J.C.Staff,2022
54362,The Kingdoms of Ruin,TV,12.0,6.22,8850.0,1240,212154,Manga,24 min per ep,"Action, Drama, Fantasy, Sci-Fi",Yokohama Animation Laboratory,2023
51764,My Unique Skill Makes Me OP Even at Level 1,TV,12.0,6.22,8796.0,1736,141925,Light novel,23 min per ep,"Adventure, Fantasy",Maho Film,2023
38104,Magical Girl Site Recaps,Special,2.0,6.22,8801.0,8604,5750,Manga,16 min per ep,"Drama, Horror, Suspense",production doA,2018
6920,Blade,TV,12.0,6.22,8832.0,4381,30126,Other,24 min per ep,"Action, Drama, Horror, Supernatural",Madhouse,2011
36516,Beatless,TV,20.0,6.22,8833.0,1431,179407,Light novel,24 min per ep,"Action, Drama, Romance, Sci-Fi",Diomedéa,2018
2302,Mobile Suit SD Gundam Mk-I,Special,3.0,6.22,8791.0,8830,5368,Original,10 min per ep,"Action, Comedy, Sci-Fi",Sunrise,1988
2226,A Christmas Adventure,TV,23.0,6.22,8805.0,14642,957,Unknown,25 min per ep,Fantasy,"Nippon Animation, Shaft",1984
40145,Yu-Gi-Oh! Sevens,TV,92.0,6.22,8824.0,5260,19632,Card game,24 min per ep,"Action, Fantasy",Bridge,2020
8449,Togainu no Chi,TV,12.0,6.22,8817.0,2390,91528,Visual novel,24 min per ep,"Action, Boys Love, Sci-Fi, Suspense",A-1 Pictures,2010
56967,KamiErabi GOD.app Season 2,TV,12.0,6.21,8875.0,7541,7860,Original,22 min per ep,"Action, Suspense",Unend,2024
57031,Vampire Dormitory,TV,12.0,6.21,8913.0,3417,48931,Manga,23 min per ep,"Romance, Supernatural",Studio Blanc.,2024
15881,OniAi Specials,Special,6.0,6.21,8890.0,3787,41051,Light novel,3 min per ep,"Comedy, Ecchi",SILVER LINK.,2012
37657,Gakuen Basara: Samurai High School,TV,12.0,6.21,8869.0,5249,19732,Game,24 min per ep,"Action, Comedy",Brain's Base,2018
37893,Theatre of Darkness: Yamishibai 6,TV,13.0,6.21,8915.0,4885,23377,Original,4 min per ep,"Avant Garde, Horror, Supernatural","ILCA, DRAWIZ",2018
33760,The Totem Warrior,ONA,12.0,6.21,8896.0,13766,1209,Manga,16 min per ep,"Adventure, Fantasy",Haoliners Animation League,2015
32309,Tabimachi Lateshow,TV,4.0,6.21,8902.0,6849,10092,Original,7 min per ep,"Drama, Slice of Life",CoMix Wave Films,2016
35712,My Girlfriend is Shobitch,TV,10.0,6.21,8859.0,901,292594,Web manga,23 min per ep,"Comedy, Romance, Ecchi","Diomedéa, Studio Blanc.",2017
23901,Lovely Movie: Lovely Muuuuuuuco! Season 2,TV,22.0,6.21,8880.0,14381,1032,Manga,2 min per ep,Slice of Life,Doga Kobo,2014
1583,009-1,TV,12.0,6.21,8850.0,4920,23124,Manga,24 min per ep,"Action, Sci-Fi",Ishimori Entertainment,2006
4584,Return of Topo Gigio,TV,21.0,6.21,8907.0,11680,2247,Unknown,26 min per ep,"Adventure, Comedy",Nippon Animation,1988
2474,Galaxy Fraulein Yuna Returns,OVA,3.0,6.21,8871.0,9898,3840,Visual novel,31 min per ep,"Action, Adventure, Comedy, Sci-Fi",J.C.Staff,1996
38529,Chidori RSC,TV,12.0,6.21,8891.0,3774,41204,4-koma manga,23 min per ep,"Comedy, Sports",Studio 3Hz,2019
458,I Dream of Mimi,OVA,3.0,6.21,8860.0,6442,11580,Manga,27 min per ep,"Comedy, Sci-Fi, Ecchi",OLM,1997
1975,Invincible King Tri-Zenon,TV,22.0,6.21,8887.0,11704,2232,Original,25 min per ep,Sci-Fi,E&G Films,2000
1666,Babel II,TV,39.0,6.21,8858.0,11154,2623,Manga,25 min per ep,"Adventure, Sci-Fi, Supernatural",Toei Animation,1973
1458,Tekkaman,TV,26.0,6.21,8910.0,9737,4017,Original,25 min per ep,"Action, Adventure, Sci-Fi",Tatsunoko Production,1975
1295,Project A-ko: Uncivil Wars,OVA,2.0,6.21,8854.0,8091,6614,Original,51 min per ep,"Action, Adventure, Comedy, Romance, Sci-Fi","Studio Fantasia, Studio Signal",1990
1280,Devil Hunter Yohko,OVA,5.0,6.21,8882.0,5944,14166,Original,37 min per ep,"Comedy, Fantasy, Horror, Supernatural",Madhouse,1990
54794,Metallic Rouge,TV,13.0,6.2,8952.0,2116,110104,Original,22 min per ep,"Action, Sci-Fi",Bones,2024
14583,Lagrange: The Flower of Rin-ne Specials,Special,6.0,6.2,8959.0,8358,6132,Original,2 min per ep,Comedy,Xebec,2012
32936,The Silver Guardian,TV,12.0,6.2,8933.0,2026,117165,Web manga,13 min per ep,"Adventure, Fantasy",Haoliners Animation League,2017
41573,Sorcerous Stabber Orphen: Battle of Kimluck,TV,11.0,6.2,8949.0,4249,32094,Light novel,23 min per ep,"Action, Adventure, Drama, Fantasy",Studio Deen,2021
28883,Aria the Scarlet Ammo AA,TV,12.0,6.2,8934.0,2168,105908,Manga,23 min per ep,"Action, Comedy",Doga Kobo,2015
45195,Divine Envoy of the Dark World,ONA,22.0,6.2,8926.0,14566,976,Novel,23 min per ep,"Action, Fantasy",Hai An Xian Donghua Gongzuo Shi,2020
5132,Let's Nupu Nupu,TV,16.0,6.2,8946.0,7013,9495,4-koma manga,5 min per ep,"Comedy, Ecchi","Ajia-do, Group TAC",1998
4801,Michel,TV,26.0,6.2,8921.0,14653,955,Unknown,25 min per ep,"Adventure, Fantasy",DR Movie,2003
4615,Fables of the Green Forest,TV,52.0,6.2,8925.0,11973,2065,Unknown,25 min per ep,"Adventure, Fantasy",Nippon Animation,1973
19973,Tomorrow's Joe Pilots,Special,2.0,6.2,8929.0,8328,6171,Manga,10 min per ep,"Drama, Sports",Mushi Production,1969
38909,Infinite Dendrogram,TV,13.0,6.2,8937.0,1354,192087,Light novel,23 min per ep,"Action, Adventure, Fantasy",NAZ,2020
952,Magical Meow Meow Taruto,TV,12.0,6.2,8948.0,7290,8615,Manga,22 min per ep,Comedy,"Madhouse, TNK",2001
50184,The Demon Sword Master of Excalibur Academy,TV,12.0,6.2,8915.0,1582,161509,Light novel,23 min per ep,"Action, Fantasy",Passione,2023
1582,Submarine 707R,OVA,2.0,6.2,8920.0,10225,3448,Manga,50 min per ep,"Action, Adventure, Sci-Fi",Group TAC,2003
50607,Yu-Gi-Oh! Go Rush!!,TV,151.0,6.2,8926.0,7776,7313,Card game,24 min per ep,"Action, Fantasy",Bridge,2022
42657,Eagle Talon: Golden Spell,TV,12.0,6.19,9013.0,13244,1394,Original,15 min per ep,Comedy,DLE,2020
